"Workout #";"Date";"Workout Name";"Duration (sec)";"Exercise Name";"Set Order";"Weight (kg)";"Reps";"RPE";"Distance (meters)";"Seconds";"Notes";"Workout Notes"
"345";"2026-03-07 15:37:02";"Full body";"3976";"Overhead Press (Barbell)";"3";"50.0";"7";"";"";"";"";""
"345";"2026-03-07 15:37:02";"Full body";"3976";"Overhead Press (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"345";"2026-03-07 15:37:02";"Full body";"3976";"Bicep Curl (Barbell)";"1";"30.0";"12";"";"";"";"";""
"345";"2026-03-07 15:37:02";"Full body";"3976";"Bicep Curl (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"345";"2026-03-07 15:37:02";"Full body";"3976";"Bicep Curl (Barbell)";"2";"30.0";"10";"";"";"";"";""
"345";"2026-03-07 15:37:02";"Full body";"3976";"Bicep Curl (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"345";"2026-03-07 15:37:02";"Full body";"3976";"Bicep Curl (Barbell)";"3";"30.0";"12";"";"";"";"";""
"345";"2026-03-07 15:37:02";"Full body";"3976";"Bicep Curl (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"346";"2026-03-09 09:34:48";"Full body";"310";"Pull Up";"Note";"";"";"";"";"";"";""
"346";"2026-03-09 09:34:48";"Full body";"310";"Pull Up";"1";"37.5";"4";"";"";"";"";""
"346";"2026-03-09 09:34:48";"Full body";"310";"Pull Up";"Rest Timer";"";"";"";"";"180.0";"";""
"346";"2026-03-09 09:34:48";"Full body";"310";"Pull Up";"2";"35.0";"4";"";"";"";"";""
"346";"2026-03-09 09:34:48";"Full body";"310";"Pull Up";"Rest Timer";"";"";"";"";"180.0";"";""
"346";"2026-03-09 09:34:48";"Full body";"310";"Pull Up";"3";"35.0";"3";"";"";"";"";""
"346";"2026-03-09 09:34:48";"Full body";"310";"Pull Up";"Rest Timer";"";"";"";"";"180.0";"";""
"346";"2026-03-09 09:34:48";"Full body";"310";"Squat (Barbell)";"1";"50.0";"15";"";"";"";"";""
"346";"2026-03-09 09:34:48";"Full body";"310";"Squat (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"346";"2026-03-09 09:34:48";"Full body";"310";"Squat (Barbell)";"2";"60.0";"12";"";"";"";"";""
"346";"2026-03-09 09:34:48";"Full body";"310";"Squat (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"346";"2026-03-09 09:34:48";"Full body";"310";"Squat (Barbell)";"3";"60.0";"12";"";"";"";"";""
"346";"2026-03-09 09:34:48";"Full body";"310";"Squat (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"346";"2026-03-09 09:34:48";"Full body";"310";"Romanian Deadlift (Barbell)";"1";"20.0";"20";"";"";"";"";""
"346";"2026-03-09 09:34:48";"Full body";"310";"Romanian Deadlift (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"346";"2026-03-09 09:34:48";"Full body";"310";"Romanian Deadlift (Barbell)";"2";"60.0";"12";"";"";"";"";""
"346";"2026-03-09 09:34:48";"Full body";"310";"Romanian Deadlift (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"346";"2026-03-09 09:34:48";"Full body";"310";"Romanian Deadlift (Barbell)";"3";"80.0";"7";"";"";"";"";""
"346";"2026-03-09 09:34:48";"Full body";"310";"Romanian Deadlift (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"346";"2026-03-09 09:34:48";"Full body";"310";"Romanian Deadlift (Barbell)";"4";"80.0";"12";"";"";"";"";""
"346";"2026-03-09 09:34:48";"Full body";"310";"Romanian Deadlift (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"346";"2026-03-09 09:34:48";"Full body";"310";"Leg Extension (Machine)";"1";"66.0";"8";"";"";"";"";""
"346";"2026-03-09 09:34:48";"Full body";"310";"Leg Extension (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"346";"2026-03-09 09:34:48";"Full body";"310";"Leg Extension (Machine)";"2";"66.0";"12";"";"";"";"";""
"346";"2026-03-09 09:34:48";"Full body";"310";"Leg Extension (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"346";"2026-03-09 09:34:48";"Full body";"310";"Leg Extension (Machine)";"3";"66.0";"12";"";"";"";"";""
"346";"2026-03-09 09:34:48";"Full body";"310";"Leg Extension (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"346";"2026-03-09 09:34:48";"Full body";"310";"Standing Calf Raise (Smith Machine)";"1";"80.0";"20";"";"";"";"";""
"346";"2026-03-09 09:34:48";"Full body";"310";"Standing Calf Raise (Smith Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"346";"2026-03-09 09:34:48";"Full body";"310";"Standing Calf Raise (Smith Machine)";"2";"80.0";"20";"";"";"";"";""
"346";"2026-03-09 09:34:48";"Full body";"310";"Standing Calf Raise (Smith Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"347";"2026-03-09 09:40:08";"Full body";"5354";"Pull Up";"Note";"";"";"";"";"";"";""
"347";"2026-03-09 09:40:08";"Full body";"5354";"Pull Up";"1";"37.5";"4";"";"";"";"";""
"347";"2026-03-09 09:40:08";"Full body";"5354";"Pull Up";"Rest Timer";"";"";"";"";"180.0";"";""
"347";"2026-03-09 09:40:08";"Full body";"5354";"Pull Up";"2";"37.5";"4";"";"";"";"";""
"347";"2026-03-09 09:40:08";"Full body";"5354";"Pull Up";"Rest Timer";"";"";"";"";"180.0";"";""
"347";"2026-03-09 09:40:08";"Full body";"5354";"Pull Up";"3";"37.5";"3";"";"";"";"";""
"347";"2026-03-09 09:40:08";"Full body";"5354";"Pull Up";"Rest Timer";"";"";"";"";"180.0";"";""
"347";"2026-03-09 09:40:08";"Full body";"5354";"Overhead Press (Barbell)";"1";"57.5";"6";"";"";"";"";""
"347";"2026-03-09 09:40:08";"Full body";"5354";"Overhead Press (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"347";"2026-03-09 09:40:08";"Full body";"5354";"Overhead Press (Barbell)";"2";"57.5";"5";"";"";"";"";""
"347";"2026-03-09 09:40:08";"Full body";"5354";"Overhead Press (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"347";"2026-03-09 09:40:08";"Full body";"5354";"Overhead Press (Barbell)";"3";"57.5";"6";"";"";"";"";""
"347";"2026-03-09 09:40:08";"Full body";"5354";"Overhead Press (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"347";"2026-03-09 09:40:08";"Full body";"5354";"Seated Row (Machine)";"1";"86.0";"12";"";"";"";"";""
"347";"2026-03-09 09:40:08";"Full body";"5354";"Seated Row (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"347";"2026-03-09 09:40:08";"Full body";"5354";"Seated Row (Machine)";"2";"88.0";"12";"";"";"";"";""
"347";"2026-03-09 09:40:08";"Full body";"5354";"Seated Row (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"347";"2026-03-09 09:40:08";"Full body";"5354";"Seated Row (Machine)";"3";"88.0";"12";"";"";"";"";""
"347";"2026-03-09 09:40:08";"Full body";"5354";"Seated Row (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"347";"2026-03-09 09:40:08";"Full body";"5354";"Bench Press (Dumbbell)";"1";"64.0";"12";"";"";"";"";""
"347";"2026-03-09 09:40:08";"Full body";"5354";"Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"347";"2026-03-09 09:40:08";"Full body";"5354";"Bench Press (Dumbbell)";"2";"64.0";"12";"";"";"";"";""
"347";"2026-03-09 09:40:08";"Full body";"5354";"Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"347";"2026-03-09 09:40:08";"Full body";"5354";"Bench Press (Dumbbell)";"3";"64.0";"12";"";"";"";"";""
"347";"2026-03-09 09:40:08";"Full body";"5354";"Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"347";"2026-03-09 09:40:08";"Full body";"5354";"Bicep Curl (Barbell)";"1";"30.0";"12";"";"";"";"";""
"347";"2026-03-09 09:40:08";"Full body";"5354";"Bicep Curl (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"347";"2026-03-09 09:40:08";"Full body";"5354";"Bicep Curl (Barbell)";"2";"30.0";"11";"";"";"";"";""
"347";"2026-03-09 09:40:08";"Full body";"5354";"Bicep Curl (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"347";"2026-03-09 09:40:08";"Full body";"5354";"Bicep Curl (Barbell)";"3";"30.0";"10";"";"";"";"";""
"347";"2026-03-09 09:40:08";"Full body";"5354";"Bicep Curl (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"347";"2026-03-09 09:40:08";"Full body";"5354";"Triceps Extension";"1";"24.0";"11";"";"";"";"";""
"347";"2026-03-09 09:40:08";"Full body";"5354";"Triceps Extension";"Rest Timer";"";"";"";"";"120.0";"";""
"347";"2026-03-09 09:40:08";"Full body";"5354";"Triceps Extension";"2";"24.0";"9";"";"";"";"";""
"347";"2026-03-09 09:40:08";"Full body";"5354";"Triceps Extension";"Rest Timer";"";"";"";"";"120.0";"";""
"347";"2026-03-09 09:40:08";"Full body";"5354";"Triceps Extension";"D";"24.0";"6";"";"";"";"";""
"348";"2026-03-12 13:51:06";"Full body";"5741";"Pull Up";"Note";"";"";"";"";"";"";""
"348";"2026-03-12 13:51:06";"Full body";"5741";"Pull Up";"1";"37.5";"5";"";"";"";"";""
"348";"2026-03-12 13:51:06";"Full body";"5741";"Pull Up";"Rest Timer";"";"";"";"";"180.0";"";""
"348";"2026-03-12 13:51:06";"Full body";"5741";"Pull Up";"2";"37.5";"4";"";"";"";"";""
"348";"2026-03-12 13:51:06";"Full body";"5741";"Pull Up";"Rest Timer";"";"";"";"";"180.0";"";""
"348";"2026-03-12 13:51:06";"Full body";"5741";"Pull Up";"3";"35.0";"4";"";"";"";"";""
"348";"2026-03-12 13:51:06";"Full body";"5741";"Pull Up";"Rest Timer";"";"";"";"";"180.0";"";""
"348";"2026-03-12 13:51:06";"Full body";"5741";"Overhead Press (Barbell)";"1";"50.0";"10";"";"";"";"";""
"348";"2026-03-12 13:51:06";"Full body";"5741";"Overhead Press (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"348";"2026-03-12 13:51:06";"Full body";"5741";"Overhead Press (Barbell)";"2";"57.5";"6";"";"";"";"";""
"348";"2026-03-12 13:51:06";"Full body";"5741";"Overhead Press (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"348";"2026-03-12 13:51:06";"Full body";"5741";"Overhead Press (Barbell)";"3";"57.5";"4";"";"";"";"";""
"348";"2026-03-12 13:51:06";"Full body";"5741";"Overhead Press (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"348";"2026-03-12 13:51:06";"Full body";"5741";"Seated Row (Machine)";"1";"88.0";"12";"";"";"";"";""
"348";"2026-03-12 13:51:06";"Full body";"5741";"Seated Row (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"348";"2026-03-12 13:51:06";"Full body";"5741";"Seated Row (Machine)";"2";"88.0";"12";"";"";"";"";""
"348";"2026-03-12 13:51:06";"Full body";"5741";"Seated Row (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"348";"2026-03-12 13:51:06";"Full body";"5741";"Lat Pulldown (Machine)";"1";"73.0";"12";"";"";"";"";""
"348";"2026-03-12 13:51:06";"Full body";"5741";"Lat Pulldown (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"348";"2026-03-12 13:51:06";"Full body";"5741";"Bench Press (Dumbbell)";"1";"64.0";"12";"";"";"";"";""
"348";"2026-03-12 13:51:06";"Full body";"5741";"Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"348";"2026-03-12 13:51:06";"Full body";"5741";"Bench Press (Dumbbell)";"2";"64.0";"12";"";"";"";"";""
"348";"2026-03-12 13:51:06";"Full body";"5741";"Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"348";"2026-03-12 13:51:06";"Full body";"5741";"Bench Press (Dumbbell)";"3";"64.0";"10";"";"";"";"";""
"348";"2026-03-12 13:51:06";"Full body";"5741";"Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"348";"2026-03-12 13:51:06";"Full body";"5741";"Bicep Curl (Barbell)";"1";"30.0";"12";"";"";"";"";""
"348";"2026-03-12 13:51:06";"Full body";"5741";"Bicep Curl (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"348";"2026-03-12 13:51:06";"Full body";"5741";"Reverse Fly (Machine)";"1";"52.0";"20";"";"";"";"";""
"348";"2026-03-12 13:51:06";"Full body";"5741";"Reverse Fly (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"348";"2026-03-12 13:51:06";"Full body";"5741";"Reverse Fly (Machine)";"2";"73.0";"10";"";"";"";"";""
"348";"2026-03-12 13:51:06";"Full body";"5741";"Reverse Fly (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"349";"2026-03-19 15:04:15";"Full body";"6295";"Pull Up";"Note";"";"";"";"";"";"";""
"349";"2026-03-19 15:04:15";"Full body";"6295";"Pull Up";"1";"40.0";"3";"";"";"";"";""
"349";"2026-03-19 15:04:15";"Full body";"6295";"Pull Up";"Rest Timer";"";"";"";"";"180.0";"";""
"349";"2026-03-19 15:04:15";"Full body";"6295";"Pull Up";"2";"40.0";"3";"";"";"";"";""
"349";"2026-03-19 15:04:15";"Full body";"6295";"Pull Up";"Rest Timer";"";"";"";"";"180.0";"";""
"349";"2026-03-19 15:04:15";"Full body";"6295";"Pull Up";"3";"40.0";"2";"";"";"";"";""
"349";"2026-03-19 15:04:15";"Full body";"6295";"Pull Up";"Rest Timer";"";"";"";"";"180.0";"";""
"349";"2026-03-19 15:04:15";"Full body";"6295";"Overhead Press (Barbell)";"1";"57.5";"7";"";"";"";"";""
"349";"2026-03-19 15:04:15";"Full body";"6295";"Overhead Press (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"349";"2026-03-19 15:04:15";"Full body";"6295";"Overhead Press (Barbell)";"2";"57.5";"6";"";"";"";"";""
"349";"2026-03-19 15:04:15";"Full body";"6295";"Overhead Press (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"349";"2026-03-19 15:04:15";"Full body";"6295";"Overhead Press (Barbell)";"3";"57.5";"3";"";"";"";"";""
"349";"2026-03-19 15:04:15";"Full body";"6295";"Overhead Press (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"349";"2026-03-19 15:04:15";"Full body";"6295";"Seated Row (Machine)";"1";"88.0";"12";"";"";"";"";""
"349";"2026-03-19 15:04:15";"Full body";"6295";"Seated Row (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"349";"2026-03-19 15:04:15";"Full body";"6295";"Seated Row (Machine)";"2";"88.0";"12";"";"";"";"";""
"349";"2026-03-19 15:04:15";"Full body";"6295";"Seated Row (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"349";"2026-03-19 15:04:15";"Full body";"6295";"Seated Row (Machine)";"3";"88.0";"12";"";"";"";"";""
"349";"2026-03-19 15:04:15";"Full body";"6295";"Seated Row (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"349";"2026-03-19 15:04:15";"Full body";"6295";"Bench Press (Barbell)";"1";"60.0";"12";"";"";"";"";""
"349";"2026-03-19 15:04:15";"Full body";"6295";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"240.0";"";""
"349";"2026-03-19 15:04:15";"Full body";"6295";"Bench Press (Barbell)";"2";"100.0";"8";"";"";"";"";""
"349";"2026-03-19 15:04:15";"Full body";"6295";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"240.0";"";""
"349";"2026-03-19 15:04:15";"Full body";"6295";"Bench Press (Barbell)";"3";"100.0";"8";"";"";"";"";""
"349";"2026-03-19 15:04:15";"Full body";"6295";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"240.0";"";""
"349";"2026-03-19 15:04:15";"Full body";"6295";"Bench Press (Barbell)";"4";"100.0";"8";"";"";"";"";""
"349";"2026-03-19 15:04:15";"Full body";"6295";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"240.0";"";""
"350";"2026-03-22 11:34:08";"Full body";"3876";"Pull Up";"Note";"";"";"";"";"";"";""
"350";"2026-03-22 11:34:08";"Full body";"3876";"Pull Up";"1";"40.0";"4";"";"";"";"";""
"350";"2026-03-22 11:34:08";"Full body";"3876";"Pull Up";"Rest Timer";"";"";"";"";"180.0";"";""
"350";"2026-03-22 11:34:08";"Full body";"3876";"Pull Up";"2";"40.0";"3";"";"";"";"";""
"350";"2026-03-22 11:34:08";"Full body";"3876";"Pull Up";"Rest Timer";"";"";"";"";"180.0";"";""
"350";"2026-03-22 11:34:08";"Full body";"3876";"Pull Up";"3";"40.0";"1";"";"";"";"";""
"350";"2026-03-22 11:34:08";"Full body";"3876";"Pull Up";"Rest Timer";"";"";"";"";"180.0";"";""
"350";"2026-03-22 11:34:08";"Full body";"3876";"Overhead Press (Barbell)";"1";"50.0";"5";"";"";"";"";""
"350";"2026-03-22 11:34:08";"Full body";"3876";"Overhead Press (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"350";"2026-03-22 11:34:08";"Full body";"3876";"Bench Press (Dumbbell)";"1";"64.0";"12";"";"";"";"";""
"350";"2026-03-22 11:34:08";"Full body";"3876";"Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"350";"2026-03-22 11:34:08";"Full body";"3876";"Bench Press (Dumbbell)";"2";"68.0";"12";"";"";"";"";""
"350";"2026-03-22 11:34:08";"Full body";"3876";"Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"350";"2026-03-22 11:34:08";"Full body";"3876";"Bench Press (Dumbbell)";"3";"68.0";"12";"";"";"";"";""
"350";"2026-03-22 11:34:08";"Full body";"3876";"Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"350";"2026-03-22 11:34:08";"Full body";"3876";"Hammer Curl (Dumbbell)";"1";"14.0";"10";"";"";"";"";""
"350";"2026-03-22 11:34:08";"Full body";"3876";"Hammer Curl (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"350";"2026-03-22 11:34:08";"Full body";"3876";"Hammer Curl (Dumbbell)";"2";"14.0";"10";"";"";"";"";""
"350";"2026-03-22 11:34:08";"Full body";"3876";"Hammer Curl (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"350";"2026-03-22 11:34:08";"Full body";"3876";"Hammer Curl (Dumbbell)";"3";"14.0";"9";"";"";"";"";""
"350";"2026-03-22 11:34:08";"Full body";"3876";"Hammer Curl (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"350";"2026-03-22 11:34:08";"Full body";"3876";"Lateral Raise (Dumbbell)";"1";"12.0";"12";"";"";"";"";""
"350";"2026-03-22 11:34:08";"Full body";"3876";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"350";"2026-03-22 11:34:08";"Full body";"3876";"Lateral Raise (Dumbbell)";"2";"12.0";"11";"";"";"";"";""
"350";"2026-03-22 11:34:08";"Full body";"3876";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"350";"2026-03-22 11:34:08";"Full body";"3876";"Lateral Raise (Dumbbell)";"3";"12.0";"12";"";"";"";"";""
"350";"2026-03-22 11:34:08";"Full body";"3876";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"350";"2026-03-22 11:34:08";"Full body";"3876";"Back Extension";"1";"20.0";"12";"";"";"";"";""
"350";"2026-03-22 11:34:08";"Full body";"3876";"Back Extension";"Rest Timer";"";"";"";"";"120.0";"";""
"350";"2026-03-22 11:34:08";"Full body";"3876";"Back Extension";"2";"20.0";"12";"";"";"";"";""
"350";"2026-03-22 11:34:08";"Full body";"3876";"Back Extension";"Rest Timer";"";"";"";"";"120.0";"";""
"350";"2026-03-22 11:34:08";"Full body";"3876";"Back Extension";"3";"20.0";"12";"";"";"";"";""
"350";"2026-03-22 11:34:08";"Full body";"3876";"Back Extension";"Rest Timer";"";"";"";"";"120.0";"";""
"351";"2026-03-23 08:25:53";"Full body";"5669";"Squat (Barbell)";"1";"40.0";"12";"";"";"";"";""
"351";"2026-03-23 08:25:53";"Full body";"5669";"Squat (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"351";"2026-03-23 08:25:53";"Full body";"5669";"Squat (Barbell)";"2";"60.0";"12";"";"";"";"";""
"351";"2026-03-23 08:25:53";"Full body";"5669";"Squat (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"351";"2026-03-23 08:25:53";"Full body";"5669";"Squat (Barbell)";"3";"60.0";"12";"";"";"";"";""
"351";"2026-03-23 08:25:53";"Full body";"5669";"Squat (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"351";"2026-03-23 08:25:53";"Full body";"5669";"Squat (Barbell)";"4";"60.0";"12";"";"";"";"";""
"351";"2026-03-23 08:25:53";"Full body";"5669";"Squat (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"351";"2026-03-23 08:25:53";"Full body";"5669";"Romanian Deadlift (Barbell)";"1";"20.0";"20";"";"";"";"";""
"351";"2026-03-23 08:25:53";"Full body";"5669";"Romanian Deadlift (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"351";"2026-03-23 08:25:53";"Full body";"5669";"Romanian Deadlift (Barbell)";"2";"80.0";"10";"";"";"";"";""
"351";"2026-03-23 08:25:53";"Full body";"5669";"Romanian Deadlift (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"351";"2026-03-23 08:25:53";"Full body";"5669";"Romanian Deadlift (Barbell)";"3";"80.0";"12";"";"";"";"";""
"351";"2026-03-23 08:25:53";"Full body";"5669";"Romanian Deadlift (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"351";"2026-03-23 08:25:53";"Full body";"5669";"Romanian Deadlift (Barbell)";"4";"80.0";"10";"";"";"";"";""
"351";"2026-03-23 08:25:53";"Full body";"5669";"Romanian Deadlift (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"351";"2026-03-23 08:25:53";"Full body";"5669";"Hip Thrust (Barbell)";"1";"42.0";"12";"";"";"";"";""
"351";"2026-03-23 08:25:53";"Full body";"5669";"Hip Thrust (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"351";"2026-03-23 08:25:53";"Full body";"5669";"Hip Thrust (Barbell)";"2";"62.0";"12";"";"";"";"";""
"351";"2026-03-23 08:25:53";"Full body";"5669";"Hip Thrust (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"351";"2026-03-23 08:25:53";"Full body";"5669";"Hip Thrust (Barbell)";"3";"62.0";"12";"";"";"";"";""
"351";"2026-03-23 08:25:53";"Full body";"5669";"Hip Thrust (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"351";"2026-03-23 08:25:53";"Full body";"5669";"Leg Extension (Machine)";"1";"73.0";"12";"";"";"";"";""
"351";"2026-03-23 08:25:53";"Full body";"5669";"Leg Extension (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"351";"2026-03-23 08:25:53";"Full body";"5669";"Leg Extension (Machine)";"2";"79.0";"12";"";"";"";"";""
"351";"2026-03-23 08:25:53";"Full body";"5669";"Leg Extension (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"351";"2026-03-23 08:25:53";"Full body";"5669";"Leg Extension (Machine)";"D";"86.0";"8";"";"";"";"";""
"351";"2026-03-23 08:25:53";"Full body";"5669";"Leg Extension (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"352";"2026-03-26 17:13:17";"Full body";"5586";"Pull Up";"Note";"";"";"";"";"";"";""
"352";"2026-03-26 17:13:17";"Full body";"5586";"Pull Up";"1";"30.0";"5";"";"";"";"";""
"352";"2026-03-26 17:13:17";"Full body";"5586";"Pull Up";"Rest Timer";"";"";"";"";"180.0";"";""
"352";"2026-03-26 17:13:17";"Full body";"5586";"Pull Up";"2";"30.0";"4";"";"";"";"";""
"352";"2026-03-26 17:13:17";"Full body";"5586";"Pull Up";"Rest Timer";"";"";"";"";"180.0";"";""
"352";"2026-03-26 17:13:17";"Full body";"5586";"Overhead Press (Barbell)";"1";"57.5";"6";"";"";"";"";""
"352";"2026-03-26 17:13:17";"Full body";"5586";"Overhead Press (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"352";"2026-03-26 17:13:17";"Full body";"5586";"Overhead Press (Barbell)";"2";"57.5";"6";"";"";"";"";""
"352";"2026-03-26 17:13:17";"Full body";"5586";"Overhead Press (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"352";"2026-03-26 17:13:17";"Full body";"5586";"Overhead Press (Barbell)";"3";"57.5";"6";"";"";"";"";""
"352";"2026-03-26 17:13:17";"Full body";"5586";"Overhead Press (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"352";"2026-03-26 17:13:17";"Full body";"5586";"Bench Press (Barbell)";"1";"60.0";"12";"";"";"";"";""
"352";"2026-03-26 17:13:17";"Full body";"5586";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"240.0";"";""
"352";"2026-03-26 17:13:17";"Full body";"5586";"Bench Press (Barbell)";"2";"100.0";"3";"";"";"";"";""
"352";"2026-03-26 17:13:17";"Full body";"5586";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"240.0";"";""
"352";"2026-03-26 17:13:17";"Full body";"5586";"Bench Press (Barbell)";"3";"120.0";"3";"";"";"";"";""
"352";"2026-03-26 17:13:17";"Full body";"5586";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"240.0";"";""
